databaseId	name	imageUrl	cardBack	type	subtype	packName	deckbuilderQuantity	setUuid	numberInPack	encounterSet	encounterNumber	unique	permanent	starting	exceptional	myriad	faction	traits	side	xp	cost	skillWillpower	skillIntellect	skillCombat	skillAgility	skillWild	health	healthPerInvestigator	sanity	uses	enemyDamage	enemyHorror	enemyFight	enemyEvade	shroud	doom	clues	cluesFixed	victoryPoints	vengeance	stage	parallelContent	code	tabooId	tabooName	tabooXp	action	reaction	free	hasBonded	concealed	concealedId	text
03019-5	Crisis of Identity	card_images/03/03019-5a.webp	Player Card	Treachery	Weakness	The Path to Carcosa	0	ptc	19			0	0	0	0	0	Neutral.	Madness.										0										0				0	03019	5	2.0	0	0	0	0	0	0		Mutated.  <b>Revelation</b> - Discard 1 card in your hand or play area of your current role. Then, discard the top card of your deck. Switch your role to the class of the discarded card (if the discarded card is a weakness, switch your role to neutral).
03020	.32 Colt	card_images/03/03020a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	20			0	0	0	0	0	Guardian.	Item. Weapon. Firearm.		0	3			1				0		6								0				0	03020	0	None	0	1	0	0	0	0		Uses (6 ammo).  [action] Spend 1 ammo: <b>Fight.</b> You deal +1 damage for this attack.
03021	True Grit	card_images/03/03021a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	21			0	0	0	0	0	Guardian.	Talent.		0	3	1					3	0										0				0	03021	0	None	0	0	0	0	0	0		True Grit may be assigned damage dealt to other investigators at your location.
03022	"Let me handle this!"	card_images/03/03022a.webp	Player Card	Event		The Path to Carcosa	2	ptc	22			0	0	0	0	0	Guardian.	Spirit.		0	0	1		1				0										0				0	03022	0	None	0	0	0	0	0	0		Fast. Play after another investigator draws a non-peril encounter card, but before resolving that card's effects.  You are considered to have drawn that encounter card, instead. You get +2 to each of your skills while resolving that card's revelation effect.
03023	Ever Vigilant	card_images/03/03023a.webp	Player Card	Event		The Path to Carcosa	2	ptc	23			0	0	0	0	0	Guardian.	Tactic.		1	0		2					0										0				0	03023	0	None	0	0	0	0	0	0		One at a time, play up to 3 assets from your hand, reducing the resource cost of each by 1.
03024	Fieldwork	card_images/03/03024a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	24			0	0	0	0	0	Seeker.	Talent.		0	2				1			0										0				0	03024	0	None	0	0	1	0	0	0		[reaction] After you move to a location, if that location has at least 1 clue on it, exhaust Fieldwork: You get +2 skill value for the next skill test you perform this phase.
03025	Archaic Glyphs: Untranslated	card_images/03/03025a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	25			0	0	0	0	0	Seeker.	Item. Occult. Tome.		0	0		1					0										0				0	03025	0	None	0	1	0	0	0	0		[action] Discard a card with at least 1 [intellect] skill icon from your hand: Place 1 resource on Archaic Glyphs from the token pool, as a secret.  <b>Forced</b> - After the third secret is placed on Archaic Glyphs: Discard Archaic Glyphs and gain 5 resources. Record in your Campaign Log that "you have translated the glyphs."
03026	No Stone Unturned	card_images/03/03026a.webp	Player Card	Event		The Path to Carcosa	2	ptc	26			0	0	0	0	0	Seeker.	Insight.		0	2					1		0										0				0	03026	0	None	0	0	0	0	0	0		Choose an investigator at your location. That investigator searches the top 6 cards of his or her deck for a card, draws it, and shuffles his or her deck.
03027	In the Know	card_images/03/03027a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	27			0	0	0	0	0	Seeker.	Talent.		1	3		1					0		3								0				0	03027	0	None	0	1	0	0	0	0		Uses (3 secrets).  [action] Spend 1 secret: <b>Investigate.</b> Investigate any revealed location in play as if you were at that location.
03028	Stealth	card_images/03/03028a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	28			0	0	0	0	0	Rogue.	Talent.		0	2				1			0										0				0	03028	0	None	0	1	0	0	0	0		[action] Exhaust Stealth: <b>Evade.</b> The chosen enemy gets -2 evade for this evasion attempt. If you successfully evade the enemy, disengage with it but do not exhaust it. Until the end of your turn, that enemy cannot engage you.
03029	Sleight of Hand	card_images/03/03029a.webp	Player Card	Event		The Path to Carcosa	2	ptc	29			0	0	0	0	0	Rogue.	Trick.		0	1		1		1			0										0				0	03029	0	None	0	0	0	0	0	0		Fast. Play only during your turn.  Put an [[Item]] asset into play from your hand. At the end of your turn, if that asset is still in play, return it to your hand.
03029-1	Sleight of Hand	card_images/03/03029-1a.webp	Player Card	Event		The Path to Carcosa	0	ptc	29			0	0	0	0	0	Rogue.	Trick.		0	1		1		1			0										0				0	03029	1	1.5	0	0	0	0	0	0		Mutated. Fast. Play only during your turn.  Put an [[Item]] asset that takes up fewer than 2 hand slots into play from your hand. At the end of your turn, if that asset is still in play, return it to your hand.
03029-3	Sleight of Hand	card_images/03/03029-3a.webp	Player Card	Event		The Path to Carcosa	0	ptc	29			0	0	0	0	0	Rogue.	Trick.		0	1		1		1			0										0				0	03029	3	1.8	0	0	0	0	0	0		Mutated. Fast. Play only during your turn.  Put a level 0-3 [[Item]] asset into play from your hand. At the end of your turn, if that asset is still in play, return it to your hand.
03030	Daring Maneuver	card_images/03/03030a.webp	Player Card	Event		The Path to Carcosa	2	ptc	30			0	0	0	0	0	Rogue.	Gambit.		0	0					1		0										0				0	03030	0	None	0	0	0	0	0	0		Fast. Play when you would succeed at a skill test.  You get +2 skill value for this test.
03031	Lockpicks	card_images/03/03031a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	31			0	0	0	0	0	Rogue.	Item. Tool. Illicit.		1	3		1					0		3								0				0	03031	0	None	0	1	0	0	0	0		Uses (3 supplies). If Lockpicks has no supplies, discard it.  [action] Exhaust Lockpicks: <b>Investigate.</b> Add your [agility] value to your skill value for this investigation. If you do not succeed by at least 2, remove 1 supply from Lockpicks.
03032	Alchemical Transmutation	card_images/03/03032a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	32			0	0	0	0	0	Mystic.	Spell.		0	1	1						0		3								0				0	03032	0	None	0	1	0	0	0	0		Uses (3 charges).  [action] Exhaust Alchemical Transmutation, spend 1 charge: Test [willpower] (1). For each point you succeed by, gain 1 resource (to a maximum of 3). If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this test, take 1 damage.
03033	Uncage the Soul	card_images/03/03033a.webp	Player Card	Event		The Path to Carcosa	2	ptc	33			0	0	0	0	0	Mystic.	Spirit.		0	0	2						0										0				0	03033	0	None	0	0	0	0	0	0		Play a [[Spell]] or [[Ritual]] card from your hand, reducing its resource cost by 3.
03034	Astral Travel	card_images/03/03034a.webp	Player Card	Event		The Path to Carcosa	2	ptc	34			0	0	0	0	0	Mystic.	Spell.		0	3	1			1			0										0				0	03034	0	None	0	0	0	0	0	0		<b>Move.</b> Move to any revealed location and reveal a random token from the chaos bag. If you reveal a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol, you must discard an [[Item]] or [[Ally]] asset you control (if you cannot, take 1 damage).
03035	Spirit Athame	card_images/03/03035a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	35			0	0	0	0	0	Mystic.	Item. Relic. Weapon. Melee.		1	3			1				0										0				0	03035	0	None	0	1	0	1	0	0		[fast] During a skill test on a [[Spell]] card, exhaust Spirit Athame: You get +2 skill value for this test.  [action] Exhaust Spirit Athame: <b>Fight.</b> You get +2 [combat] for this attack.
03036	Lantern	card_images/03/03036a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	36			0	0	0	0	0	Survivor.	Item. Tool.		0	2		1					0										0				0	03036	0	None	0	1	0	0	0	0		[action]: <b>Investigate.</b> Your location gets -1 shroud for this investigation.  [action] Discard Lantern: Deal 1 damage to an enemy at your location. This action does not provoke attacks of opportunity.
03037	Gravedigger's Shovel	card_images/03/03037a.webp	Player Card	Asset		The Path to Carcosa	2	ptc	37			0	0	0	0	0	Survivor.	Item. Tool. Weapon. Melee.		0	2			1				0										0				0	03037	0	None	0	1	0	0	0	0		[action]: <b>Fight.</b> You get +2 [combat] for this attack.  [action] Discard Gravedigger's Shovel: Discover 1 clue at your location.
03038	Hiding Spot	card_images/03/03038a.webp	Player Card	Event		The Path to Carcosa	2	ptc	38			0	0	0	0	0	Survivor.	Tactic. Trick.		0	1				2			0										0				0	03038	0	None	0	0	0	0	0	0		Fast. Attach Hiding Spot to any location.  Each non-[[Elite]] enemy at attached location gains aloof.  <b>Forced</b> - At the end of the enemy phase, if a ready enemy is at attached location: Discard Hiding Spot.
03039	Resourceful	card_images/03/03039a.webp	Player Card	Skill		The Path to Carcosa	2	ptc	39			0	0	0	0	0	Survivor.	Innate.		0			1	1	1			0										0				0	03039	0	None	0	0	0	0	0	0		If this skill test is successful, choose a [survivor] card not named Resourceful in your discard pile. Add the chosen card to your hand.
03040	Overzealous	card_images/03/03040a.webp	Player Card	Treachery	Basic Weakness	The Path to Carcosa	2	ptc	40			0	0	0	0	0	Neutral.	Flaw.										0										0				0	03040	0	None	0	0	0	0	0	0		<b>Revelation</b> - Draw the top card of the encounter deck. That card gains surge.
03041	Drawing the Sign	card_images/03/03041a.webp	Player Card	Treachery	Basic Weakness	The Path to Carcosa	1	ptc	41			0	0	0	0	0	Neutral.	Pact. Madness.										0										0				0	03041	0	None	0	1	0	0	0	0		<b>Revelation</b> - Put Drawing the Sign into play in your threat area.  Your maximum hand size is reduced by 5.  [action] [action]: Discard Drawing the Sign.
03042	The Thing That Follows	card_images/03/03042a.webp	Player Card	Enemy	Basic Weakness	The Path to Carcosa	1	ptc	42			1	0	0	0	0	Neutral.	Monster. Curse.									2	0			1	1	3	3				0				0	03042	0	None	0	0	0	0	0	0		<b>Spawn</b> - Location farthest from you.  <b>Prey</b> - Bearer only.  Hunter.  <b>Forced</b> - When The Thing That Follows would be defeated: Instead shuffle it into its bearer's deck.
03043	Curtain Call	card_images/03/03043a.webp	multi_sided	Scenario		The Path to Carcosa	0	ptc	43	Curtain Call	1	0	0	0	0	0	Mythos.		A									0										0				0	03043	0	None	0	0	0	0	0	0		Easy / Standard  [skull]: -1 (-3 instead if you have 3 or more horror on you).  [cultist] [tablet] [elder_thing]: -4. If your location has at least 1 horror on it, take 1 horror <i>(from the token pool)</i>. If your location has no horror on it, place 1 horror on it instead.
03043	Curtain Call	card_images/03/03043b.webp	multi_sided	Scenario		The Path to Carcosa	0	ptc	43	Curtain Call	1	0	0	0	0	0	Mythos.		B									0										0				0	03043	0	None	0	0	0	0	0	0		Hard / Expert  [skull]: -X, where X is the amount of horror on you. (If you have no horror on you, X is 1.)  [cultist] [tablet] [elder_thing]: -5. If your location has at least 1 horror on it, take 1 horror <i>(from the token pool)</i>. If your location has no horror on it, place 1 horror on it instead.
03044	The Third Act	card_images/03/03044a.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	44	Curtain Call	2	0	0	0	0	0	Mythos.		A									0								6		0			1	0	03044	0	None	0	0	0	0	0	0		
03044	The Emissary's Message	card_images/03/03044b.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	44	Curtain Call	2	0	0	0	0	0	Mythos.		B									0										0				0	03044	0	None	0	0	0	0	0	0		Search all set-aside cards and the victory display for the Royal Emissary enemy, and spawn it in the Theatre.
03045	Encore	card_images/03/03045a.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	45	Curtain Call	3	0	0	0	0	0	Mythos.		A									0								6		0			2	0	03045	0	None	0	0	0	0	0	0		<b>Forced</b> - After Royal Emissary is added to the victory display: Remove all doom from play and reset the agenda deck to agenda 1a. Then, place 3 doom on that agenda.
03045	"Exit Now"	card_images/03/03045b.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	45	Curtain Call	3	0	0	0	0	0	Mythos.		B									0										0				0	03045	0	None	0	0	0	0	0	0		Each investigator takes 100 horror <i>(cannot be prevented)</i>.
03046	Awakening	card_images/03/03046a.webp	multi_sided	Act		The Path to Carcosa	0	ptc	46	Curtain Call	4	0	0	0	0	0	Mythos.		A									0									3	0			1	0	03046	0	None	0	0	0	0	0	0		
03046	His Final Bow	card_images/03/03046b.webp	multi_sided	Act		The Path to Carcosa	0	ptc	46	Curtain Call	4	0	0	0	0	0	Mythos.		B									0										0				0	03046	0	None	0	0	0	0	0	0		Choose one of the set-aside locations, at random. Put that location into play, and spawn the set-aside The Man in the Pallid Mask enemy at that location <i>(instead of his normal spawn location)</i>.  Advance to one of the 3 copies of act 2a, at random. Remove the other 2 copies of act 2a from the game without looking at them.
03047a	The Stranger	card_images/03/03047aa.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	5	0	0	0	0	0	Mythos.		A									0										0			2	0	03047a	0	None	0	0	0	0	0	0		<b>Objective</b> - When The Man in the Pallid Mask would be discarded from play, advance.
03047a	A City Aflame	card_images/03/03047ab.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	5	0	0	0	0	0	Mythos.		B									0										0				0	03047a	0	None	0	0	0	0	0	0		Instead of discarding The Man in the Pallid Mask, move him to the Lobby.  Add 2 [cultist] tokens to the chaos bag.  Place 1 horror on the Theatre. Until the end of the scenario, horror on locations represents spreading flames, and each location with horror gains: "<b>Forced</b> - After you enter this location or end your turn at this location: Test [agility] (3). If you fail, take 1 damage. (Limit once per round.)"  Keep this card next to the act deck as a reminder, and advance to act 3a.
03047b	The Stranger	card_images/03/03047ba.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	6	0	0	0	0	0	Mythos.		A									0										0			2	0	03047b	0	None	0	0	0	0	0	0		<b>Objective</b> - When The Man in the Pallid Mask would be discarded from play, advance.
03047b	The Path is Mine	card_images/03/03047bb.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	6	0	0	0	0	0	Mythos.		B									0										0				0	03047b	0	None	0	0	0	0	0	0		Instead of discarding The Man in the Pallid Mask, move him to the Lobby.  Add 2 [tablet] tokens to the chaos bag.  Place 1 horror on the location The Man in the Pallid Mask was moved from. Until the end of the scenario, horror on locations represents the advancing ooze, and each location with horror gains: "<b>Forced</b> - After you leave this location: Test [agility] (4). If you fail, take 1 horror and 1 damage."  Keep this card next to the act deck as a reminder, and advance to act 3a.
03047c	The Stranger	card_images/03/03047ca.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	7	0	0	0	0	0	Mythos.		A									0										0			2	0	03047c	0	None	0	0	0	0	0	0		<b>Objective</b> - When The Man in the Pallid Mask would be discarded from play, advance.
03047c	The Shores of Hali	card_images/03/03047cb.webp	multi_sided	Act		The Path to Carcosa	0	ptc	47	Curtain Call	7	0	0	0	0	0	Mythos.		B									0										0				0	03047c	0	None	0	0	0	0	0	0		Instead of discarding The Man in the Pallid Mask, move him to the Lobby.  Add 2 [elder_thing] tokens to the chaos bag.  Place 1 horror on each [[Private]] location. Until the end of the scenario, horror on locations represents flooding water, and each location with horror gains: "<b>Forced</b> - When you would leave this location: Test [agility] (2). If you fail, take 1 damage and cancel the effects of the move. (Limit once per round.)"  Keep this card next to the act deck as a reminder, and advance to act 3a.
03048	Curtain Call	card_images/03/03048a.webp	multi_sided	Act		The Path to Carcosa	0	ptc	48	Curtain Call	8	0	0	0	0	0	Mythos.		A									0										0			3	0	03048	0	None	0	1	0	0	0	0		While The Man in the Pallid Mask is not in play, the Lobby gains: "[action]: <b>Resign.</b>"  <b>Forced</b> - At the end of the round: Place 1 horror on each location with no horror that is connected to a location with horror.  <b>Objective</b> - If each undefeated investigator has resigned, advance.
03048	Escaping the Theatre	card_images/03/03048b.webp	multi_sided	Act		The Path to Carcosa	0	ptc	48	Curtain Call	8	0	0	0	0	0	Mythos.		B									0										0				0	03048	0	None	0	0	0	0	0	0		The investigators must decide (choose one):  - We have to warn the police about what's going on! <b>(→R1)</b>  - The police won't believe us. We have to solve this mystery on our own. <b>(→R2)</b>
03049	Theatre	card_images/03/03049a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	49	Curtain Call	9	0	0	0	0	0	Mythos.		A									0							2		0	0				0	03049	0	None	0	0	0	0	0	0		
03049	Theatre	card_images/03/03049b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	49	Curtain Call	9	0	0	0	0	0	Mythos.		B									0										0				0	03049	0	None	0	0	0	0	0	0		
03050	Lobby	card_images/03/03050a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	50	Curtain Call	10	0	0	0	0	0	Mythos.		A									0							4		1	1				0	03050	0	None	0	1	0	0	0	0		<b>Forced</b> - When Lobby is revealed: Put 2 of the set-aside Lobby Doorway locations into play, at random.  [action] [action]: Draw 3 cards.
03050	Lobby	card_images/03/03050b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	50	Curtain Call	10	0	0	0	0	0	Mythos.		B									0										0				0	03050	0	None	0	0	0	0	0	0		
03051	Balcony	card_images/03/03051a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	51	Curtain Call	11	0	0	0	0	0	Mythos.		A									0							2		1	0	1			0	03051	0	None	0	0	0	0	0	0		<b>Forced</b> - After you perform a move action during which you move from the Balcony to the Theatre: Take 2 damage.
03051	Balcony	card_images/03/03051b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	51	Curtain Call	11	0	0	0	0	0	Mythos.		B									0										0				0	03051	0	None	0	0	0	0	0	0		
03052	Backstage	card_images/03/03052a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	52	Curtain Call	12	0	0	0	0	0	Mythos.		A									0							3		1	1				0	03052	0	None	0	0	0	0	0	0		<b>Forced</b> - When Backstage is revealed: Put 2 of the set-aside Backstage Doorway locations into play, at random.  While you are at Backstage, each hidden treachery in your hand counts as 3 cards instead of 1 for the purposes of counting your hand size.
03052	Backstage	card_images/03/03052b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	52	Curtain Call	12	0	0	0	0	0	Mythos.		B									0										0				0	03052	0	None	0	0	0	0	0	0		
03053	Lighting Box	card_images/03/03053a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	53	Curtain Call	13	0	0	0	0	0	Mythos.	Private.	A									0							4		1	0	1			0	03053	0	None	0	0	0	0	0	0		While you are in the Lighting Box, increase the resource cost of each card in your hand by 2.
03053	Lobby Doorway	card_images/03/03053b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	53	Curtain Call	13	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03053	0	None	0	0	0	0	0	0		
03054	Box Office	card_images/03/03054a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	54	Curtain Call	14	0	0	0	0	0	Mythos.	Private.	A									0							2		0	0				0	03054	0	None	0	1	0	0	0	0		[action]: Gain 5 resources. Remember that you "stole from the box office." (Group limit once per game.)
03054	Lobby Doorway	card_images/03/03054b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	54	Curtain Call	14	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03054	0	None	0	0	0	0	0	0		
03055	Green Room	card_images/03/03055a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	55	Curtain Call	15	0	0	0	0	0	Mythos.	Private.	A									0							5		1	0	1			0	03055	0	None	0	1	0	0	0	0		[action] <b>Investigate.</b> You get +3 [intellect] for this investigation. After this skill test ends, discard each card in your hand.
03055	Lobby Doorway	card_images/03/03055b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	55	Curtain Call	15	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03055	0	None	0	0	0	0	0	0		
03056	Dressing Room	card_images/03/03056a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	56	Curtain Call	16	0	0	0	0	0	Mythos.	Private.	A									0							4		0	0				0	03056	0	None	0	1	0	0	0	0		[action] [action] [action]: Heal 3 horror.
03056	Backstage Doorway	card_images/03/03056b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	56	Curtain Call	16	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03056	0	None	0	0	0	0	0	0		
03057	Rehearsal Room	card_images/03/03057a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	57	Curtain Call	17	0	0	0	0	0	Mythos.	Private.	A									0							1		1	0	1			0	03057	0	None	0	0	0	0	0	0		<b>Forced</b> - After you succeed by 2 or more while investigating the Rehearsal Room: Take 1 horror.
03057	Backstage Doorway	card_images/03/03057b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	57	Curtain Call	17	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03057	0	None	0	0	0	0	0	0		
03058	Trap Room	card_images/03/03058a.webp	multi_sided	Location		The Path to Carcosa	0	ptc	58	Curtain Call	18	0	0	0	0	0	Mythos.	Private.	A									0							3		1	0	1			0	03058	0	None	0	0	0	0	0	0		<b>Forced</b> - After you reveal the Trap Room: Search the encounter deck and discard pile for 1 copy of Swarm of Rats and put it into play engaged with you (2 copies instead if there are 3 or 4 investigators in the game). Shuffle the encounter deck if it is searched.
03058	Backstage Doorway	card_images/03/03058b.webp	multi_sided	Location		The Path to Carcosa	0	ptc	58	Curtain Call	18	0	0	0	0	0	Mythos.	Private.	B									0										0				0	03058	0	None	0	0	0	0	0	0		
03059	The Man in the Pallid Mask	card_images/03/03059a.webp	Player Card	Enemy	Weakness	The Path to Carcosa	1	ptc	59	Curtain Call	19	1	0	0	0	0	Neutral.	Humanoid. Elite.									3	0				1	4	4				0				0	03059	0	None	0	1	0	0	0	0		<b>Spawn</b> - Location farthest from all investigators.  Aloof.  [action]: <b>Investigate.</b> Your location gets +2 shroud for this investigation. If you succeed, instead of discovering clues, defeat The Man in the Pallid Mask.
03060	Royal Emissary: Messenger from Aldebaran	card_images/03/03060a.webp	Encounter Card	Enemy		The Path to Carcosa	0	ptc	60	Curtain Call	20	1	0	0	0	0	Mythos.	Monster. Elite.									4	0			2		4	2				0	2			0	03060	0	None	0	0	0	0	0	0		<b>Prey</b> - Lowest [willpower].  Massive. Hunter. Retaliate.  <b>Forced</b> - At the end of the enemy phase: Each investigator at Royal Emissary's location or a connecting location takes 1 horror.
03061	The Last King	card_images/03/03061a.webp	multi_sided	Scenario		The Path to Carcosa	0	ptc	61	The Last King	1	0	0	0	0	0	Mythos.		A									0										0				0	03061	0	None	0	0	0	0	0	0		Easy / Standard  [skull]: Reveal another token. If you fail, place 1 doom on a [[Possessed]] enemy in play.  [cultist]: -2. If you fail, place 1 of your clues on your location.  [tablet]: -4. If you fail, take 1 horror.  [elder_thing]: -X. X is the shroud value of your location.
03061	The Last King	card_images/03/03061b.webp	multi_sided	Scenario		The Path to Carcosa	0	ptc	61	The Last King	1	0	0	0	0	0	Mythos.		B									0										0				0	03061	0	None	0	0	0	0	0	0		Hard / Expert  [skull]: Reveal another token. If you fail, place 1 doom on the [[Possessed]] enemy in play with the most remaining health.  [cultist]: -3. Place 1 of your clues on your location.  [tablet]: -4. Take 1 horror.  [elder_thing]: -X. X is the shroud value of your location. If you fail, take 1 damage.
03062	Fashionably Late	card_images/03/03062a.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	62	The Last King	2	0	0	0	0	0	Mythos.		A									0								3		0			1	0	03062	0	None	0	0	0	0	0	0		
03062	The Final Guest	card_images/03/03062b.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	62	The Last King	2	0	0	0	0	0	Mythos.		B									0										0				0	03062	0	None	0	0	0	0	0	0		Find the [[Bystander]] asset with the fewest clues on it. Spawn the set-aside Dianne Devine enemy at that asset's location.  Shuffle the encounter discard pile into the encounter deck.
03063	The Terrifying Truth	card_images/03/03063a.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	63	The Last King	3	0	0	0	0	0	Mythos.		A									0								3		0			2	0	03063	0	None	0	0	0	0	0	0		<b>Forced</b> - When this agenda would advance by reaching its doom threshold: Instead, remove all doom in play and randomly resolve one of the Sickening Reality cards underneath the scenario reference card. If there are no cards underneath the scenario reference card, advance to agenda 2b instead.
03063	If You Can't Beat Them...	card_images/03/03063b.webp	multi_sided	Agenda		The Path to Carcosa	0	ptc	63	The Last King	3	0	0	0	0	0	Mythos.		B									0										0				0	03063	0	None	0	0	0	0	0	0		<b>(→R3)</b>
03064	Discovering the Truth	card_images/03/03064a.webp	multi_sided	Act		The Path to Carcosa	0	ptc	64	The Last King	4	0	0	0	0	0	Mythos.		A									0										0			1	0	03064	0	None	0	0	0	0	0	0		<b>Forced</b> - When an investigator is eliminated <i>(by defeat or resignation)</i>: Place each of that investigator's clues on this act, instead of placing them at his or her location.  <b>Objective</b> - Find as many clues as you can, then get out of this awful place!
03064	...?	card_images/03/03064b.webp	multi_sided	Act		The Path to Carcosa	0	ptc	64	The Last King	4	0	0	0	0	0	Mythos.		B									0										0				0	03064	0	None	0	0	0	0	0	0		<b>Madness.</b> <i>noun.</i> mad.ness.  The state of being mentally ill, especially severely.  - Extremely foolish behavior.  - A state of frenzied or chaotic activity.  - Why are you looking at this side?  - There is no reason to flip to Act 1b.  - Flip back to Act 1a.
03065b	Constance Dumaine: A Little Too Sociable	card_images/03/03065ba.webp	multi_sided	Enemy		The Path to Carcosa	0	ptc	65	The Last King		1	0	0	0	0	Mythos.	Monster. Possessed. Elite.	A								6	0			2		4	1				0	0			0	03065b	0	None	0	0	0	0	0	0		Hunter.  While Constance Dumaine is exhausted, she gets +3 fight.
03065b	Sickening Reality	card_images/03/03065bb.webp	multi_sided	Story		The Path to Carcosa	0	ptc	65	The Last King	5	0	0	0	0	0	Mythos.		B									0										0				0	03065b	0	None	0	0	0	0	0	0		Each investigator at Constance Dumaine's location takes 1 horror.  Move each clue from Constance Dumaine to her location.  Flip this card to its enemy side, and switch it with the [[Bystander]] asset version of Constance Dumaine, removing that version from the game.
03066b	Jordan Perry: An Imposing Presence	card_images/03/03066ba.webp	multi_sided	Enemy		The Path to Carcosa	0	ptc	66	The Last King		1	0	0	0	0	Mythos.	Monster. Possessed. Elite.	A								8	0			1	1	2	2				0	0			0	03066b	0	None	0	0	0	0	0	0		Hunter.  <b>Forced</b> - At the beginning of the enemy phase: Heal 1 damage from Jordan Perry.
03066b	Sickening Reality	card_images/03/03066bb.webp	multi_sided	Story		The Path to Carcosa	0	ptc	66	The Last King	6	0	0	0	0	0	Mythos.		B									0										0				0	03066b	0	None	0	0	0	0	0	0		Each investigator at Jordan Perry's location takes 1 horror.  Move each clue from Jordan Perry to his location.  Flip this card to its enemy side, and switch it with the [[Bystander]] asset version of Jordan Perry, removing that version from the game.
03067b	Ishimaru Haruko: Just Skin and Bones	card_images/03/03067ba.webp	multi_sided	Enemy		The Path to Carcosa	0	ptc	67	The Last King		1	0	0	0	0	Mythos.	Monster. Possessed. Elite.	A								4	0			1	1	6	3				0	0			0	03067b	0	None	0	0	0	0	0	0		Hunter.  <b>Forced</b> - After you deal damage to Ishimaru Haruko by an effect other than an attack: Draw the top card of the encounter deck.
03067b	Sickening Reality	card_images/03/03067bb.webp	multi_sided	Story		The Path to Carcosa	0	ptc	67	The Last King	7	0	0	0	0	0	Mythos.		B									0										0				0	03067b	0	None	0	0	0	0	0	0		Each investigator at Ishimaru Haruko's location takes 1 horror.  Move each clue from Ishimaru Haruko to her location.  Flip this card to its enemy side, and switch it with the [[Bystander]] asset version of Ishimaru Haruko, removing that version from the game.
03068b	Sebastien Moreau: Savage Hysteria	card_images/03/03068ba.webp	multi_sided	Enemy		The Path to Carcosa	0	ptc	68	The Last King		1	0	0	0	0	Mythos.	Monster. Possessed. Elite.	A								5	0			2	2	3	3				0	0			0	03068b	0	None	0	0	0	0	0	0		Hunter. Retaliate.  Sebastien Moreau's attacks cannot be canceled.
03068b	Sickening Reality	card_images/03/03068bb.webp	multi_sided	Story		The Path to Carcosa	0	ptc	68	The Last King	8	0	0	0	0	0	Mythos.		B									0										0				0	03068b	0	None	0	0	0	0	0	0		Each investigator at Sebastien Moreau's location takes 1 horror.  Move each clue from Sebastien Moreau to his location.  Flip this card to its enemy side, and switch it with the [[Bystander]] asset version of Sebastien Moreau, removing that version from the game.
